zaman_unix,icao24,enlem,boylam,hiz,yon,dikey_hiz,geo_irtifa_m,baro_irtifa_m,zaman,ucus_numarasi,kalkis_havaalani,varis_havaalani,basinc_hpa,ti1_indeksi,edr_proxy
1547568030,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:30+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568031,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:31+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568032,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:32+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568033,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:33+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568034,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:34+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568035,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:35+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568036,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:36+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568037,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:37+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568038,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:38+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568039,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:39+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568040,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:40+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568041,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:41+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
